SMILES,INCHI,INCHI_KEY,CID,VENDORS,Ambeed_link,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link
Oc1ccc(O)c(-c2ccccc2)c1,"InChI=1S/C12H10O2/c13-10-6-7-12(14)11(8-10)9-4-2-1-3-5-9/h1-8,13-14H",XCZKKZXWDBOGPA-UHFFFAOYSA-N,14116.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/1079-21-6.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-5189,https://www.sigmaaldrich.com/catalog/product/aldrich/227811?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/D0584/index.html,
O=C(O)[C@H](O)Cc1ccc(O)c(O)c1,"InChI=1S/C9H10O5/c10-6-2-1-5(3-7(6)11)4-8(12)9(13)14/h1-3,8,10-12H,4H2,(H,13,14)/t8-/m1/s1",PAFLSMZLRSPALU-MRVPVSSYSA-N,11600642.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/76822-21-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QC-1803,,,
Cl.NC[C@H](O)c1ccc(O)c(O)c1,"InChI=1S/C8H11NO3.ClH/c9-4-8(12)5-1-2-6(10)7(11)3-5;/h1-3,8,10-12H,4,9H2;1H/t8-;/m0./s1",FQTFHMSZCSUVEU-QRPNPIFTSA-N,11672905.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-1757,https://www.sigmaaldrich.com/catalog/product/sigma/74480?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,"InChI=1S/C13H10O7/c14-7-2-1-6(11(18)13(7)20)10(17)5-3-8(15)12(19)9(16)4-5/h1-4,14-16,18-20H",XEDWWPGWIXPVRQ-UHFFFAOYSA-N,40399.0,"['Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QE-2996,https://www.sigmaaldrich.com/catalog/product/aldrich/ph006890,http://www.tcichemicals.com/eshop/en/us/commodity/H1065/index.html,
Oc1cc(Cl)c(O)cc1Cl,"InChI=1S/C6H4Cl2O2/c7-3-1-5(9)4(8)2-6(3)10/h1-2,9-10H",AYNPIRVEWMUJDE-UHFFFAOYSA-N,65.0,"['Combi-Blocks', 'Sigma-Aldrich', 'Thermo Fisher Scientific']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QF-8151,https://www.sigmaaldrich.com/catalog/product/aldrich/480487?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,https://www.thermofisher.com/order/catalog/product/B21285.03
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl,"InChI=1S/C18H23NO3.ClH/c1-13(2-3-14-4-7-16(20)8-5-14)19-11-10-15-6-9-17(21)18(22)12-15;/h4-9,12-13,19-22H,2-3,10-11H2,1H3;1H",BQKADKWNRWCIJL-UHFFFAOYSA-N,65324.0,"['Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",,,https://www.sigmaaldrich.com/catalog/product/usp/1224507?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/D4335/index.html,
CCOC(=O)C1CC(=O)C(C(=O)OCC)CC1=O,"InChI=1S/C12H16O6/c1-3-17-11(15)7-5-10(14)8(6-9(7)13)12(16)18-4-2/h7-8H,3-6H2,1-2H3",KSKWGMNRWCYVAT-UHFFFAOYSA-N,95310.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/aldrich/126128?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,"InChI=1S/C15H10O7/c16-7-3-8(17)14-9(18)5-12(22-13(14)4-7)6-1-10(19)15(21)11(20)2-6/h1-5,16-17,19-21H",ARSRJFRKVXALTF-UHFFFAOYSA-N,5281701.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-2121,,,
Oc1c(F)c(F)c(O)c(F)c1F,InChI=1S/C6H2F4O2/c7-1-2(8)6(12)4(10)3(9)5(1)11/h11-12H,ZSDAMBJDFDRLSS-UHFFFAOYSA-N,69870.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/771-63-1.html,https://www.combi-blocks.com/cgi-bin/find.cgi?SS-4101,https://www.sigmaaldrich.com/catalog/product/aldrich/104361?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/T2003/index.html,https://www.thermofisher.com/order/catalog/product/A17088.06
Oc1cc(O)c(O)cc1O,"InChI=1S/C6H6O4/c7-3-1-4(8)6(10)2-5(3)9/h1-2,7-10H",UYQMSQMCIYSXOW-UHFFFAOYSA-N,69464.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/636-32-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HG-0416,,,
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,"InChI=1S/C10H13NO4/c1-10(11,9(14)15)5-6-2-3-7(12)8(13)4-6/h2-4,12-13H,5,11H2,1H3,(H,14,15)",CJCSPKMFHVPWAR-UHFFFAOYSA-N,4138.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QZ-0679,https://www.sigmaaldrich.com/catalog/product/sigma/m7277?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
CCCCCCCC/C=C\CCCCCCCC(=O)NCCc1ccc(O)c(O)c1,"InChI=1S/C26H43NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-26(30)27-21-20-23-18-19-24(28)25(29)22-23/h9-10,18-19,22,28-29H,2-8,11-17,20-21H2,1H3,(H,27,30)/b10-9-",QQBPLXNESPTPNU-KTKRTIGZSA-N,5282106.0,['Ambeed'],https://www.ambeed.com/products/105955-11-1.html,,,,
O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,"InChI=1S/C15H10O5/c16-9-2-3-10-14(6-9)20-7-11(15(10)19)8-1-4-12(17)13(18)5-8/h1-7,16-18H",DDKGKOOLFLYZDL-UHFFFAOYSA-N,5284648.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-3498,,,
Oc1cc(Cl)c(O)c(Cl)c1,"InChI=1S/C6H4Cl2O2/c7-4-1-3(9)2-5(8)6(4)10/h1-2,9-10H",QQAHQUBHRBQWBL-UHFFFAOYSA-N,88366.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-1037,,,
CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,"InChI=1S/C23H24O6/c1-11(2)5-7-13-15(24)9-18-20(22(13)27)23(28)19-14(8-6-12(3)4)21(26)16(25)10-17(19)29-18/h5-6,9-10,24-27H,7-8H2,1-4H3",VEZXFTKZUMARDU-UHFFFAOYSA-N,5464078.0,"['Ambeed', 'Sigma-Aldrich']",https://www.ambeed.com/products/31271-07-5.html,,https://www.sigmaaldrich.com/catalog/product/sigma/m6824?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
Oc1cc(Cl)c(Cl)cc1O,"InChI=1S/C6H4Cl2O2/c7-3-1-5(9)6(10)2-4(3)8/h1-2,9-10H",ACCHWUWBKYGKNM-UHFFFAOYSA-N,18909.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-7031,https://www.sigmaaldrich.com/catalog/product/aldrich/547093?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,"InChI=1S/C9H11NO5/c10-7(9(14)15)8(13)4-1-2-5(11)6(12)3-4/h1-3,7-8,11-13H,10H2,(H,14,15)/t7-,8+/m0/s1",QXWYKJLNLSIPIN-JGVFFNPUSA-N,92974.0,"['Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-6016,https://www.sigmaaldrich.com/catalog/product/sigma/d9446?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/D4235/index.html,
O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12,"InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-15-10(13(11)18)5-6-12(17)14(15)19/h1-7,16-17,19H",BMZFZTMWBCFKSS-UHFFFAOYSA-N,5466139.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/75187-63-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HE-0596,,,
Oc1cc(Cl)cc(Cl)c1O,"InChI=1S/C6H4Cl2O2/c7-3-1-4(8)6(10)5(9)2-3/h1-2,9-10H",XSXYVLIPQMXCBV-UHFFFAOYSA-N,26173.0,"['Ambeed', 'Sigma-Aldrich']",https://www.ambeed.com/products/13673-92-2.html,,https://www.sigmaaldrich.com/catalog/product/aldrich/545899?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1c(O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,"InChI=1S/C20H18O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17,20-26,28H,6H2/t12-,15-,17+,20-/m0/s1",PZZRDJXEMZMZFD-IEGSVRCHSA-N,5481224.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?HD-9493,https://www.sigmaaldrich.com/catalog/product/sigma/75759?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,"InChI=1S/C15H10O5/c16-9-2-3-10-12(18)7-14(20-15(10)6-9)8-1-4-11(17)13(19)5-8/h1-7,16-17,19H",PVFGJHYLIHMCQD-UHFFFAOYSA-N,5322065.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/2150-11-0.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-0098,,,
COc1cc(O)c2c(c1)oc(=O)c1c3cc(O)c(O)cc3oc21,"InChI=1S/C16H10O7/c1-21-6-2-10(19)14-12(3-6)23-16(20)13-7-4-8(17)9(18)5-11(7)22-15(13)14/h2-5,17-19H,1H3",XQDCKJKKMFWXGB-UHFFFAOYSA-N,5281813.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/524-12-9.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HF-6378,https://www.sigmaaldrich.com/catalog/product/sial/56639?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,https://www.tcichemicals.com/p/W0015,
O=Cc1cc(O)c(O)cc1O,"InChI=1S/C7H6O4/c8-3-4-1-6(10)7(11)2-5(4)9/h1-3,9-11H",WNCNWLVQSHZVKV-UHFFFAOYSA-N,643387.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/35094-87-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QG-4167,https://www.sigmaaldrich.com/catalog/product/aldrich/493864?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/T1766/index.html,https://www.thermofisher.com/order/catalog/product/345940010
N#CC(C#N)=Cc1ccc(O)c(O)c1,"InChI=1S/C10H6N2O2/c11-5-8(6-12)3-7-1-2-9(13)10(14)4-7/h1-4,13-14H",VTJXFTPMFYAJJU-UHFFFAOYSA-N,2052.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/118409-57-7.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-0533,https://www.sigmaaldrich.com/catalog/product/sigma/t7165?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,https://www.thermofisher.com/order/catalog/product/J60308.LB0
Oc1c(O)c(Br)c(Br)c(Br)c1Br,InChI=1S/C6H2Br4O2/c7-1-2(8)4(10)6(12)5(11)3(1)9/h11-12H,OAUWOBSDSJNJQP-UHFFFAOYSA-N,61127.0,"['Combi-Blocks', 'Sigma-Aldrich', 'Thermo Fisher Scientific']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QF-4256,https://www.sigmaaldrich.com/catalog/product/aldrich/t4803?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,https://www.thermofisher.com/order/catalog/product/L00690.06
CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O,"InChI=1S/C12H11NO6/c1-6(14)9(7(2)15)3-8-4-10(13(18)19)12(17)11(16)5-8/h3-5,16-17H,1-2H3",UPMRZALMHVUCIN-UHFFFAOYSA-N,5464105.0,['Ambeed'],https://www.ambeed.com/products/116313-94-1.html,,,,
Nc1cccc(O)c1O,"InChI=1S/C6H7NO2/c7-4-2-1-3-5(8)6(4)9/h1-3,8-9H,7H2",MGBKJKDRMRAZKC-UHFFFAOYSA-N,189460.0,['Ambeed'],https://www.ambeed.com/products/20734-66-1.html,,,,
CCCCOC(=O)c1cc(O)c(O)c(O)c1,"InChI=1S/C11H14O5/c1-2-3-4-16-11(15)7-5-8(12)10(14)9(13)6-7/h5-6,12-14H,2-4H2,1H3",XOPOEBVTQYAOSV-UHFFFAOYSA-N,14128.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/1083-41-6.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QD-4260,https://www.sigmaaldrich.com/catalog/product/aldrich/s764868,http://www.tcichemicals.com/eshop/en/us/commodity/G0186/index.html,
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,"InChI=1S/C14H19NO6/c1-14(2,3)21-13(20)15-9(12(18)19)6-8-4-5-10(16)11(17)7-8/h4-5,7,9,16-17H,6H2,1-3H3,(H,15,20)(H,18,19)/t9-/m0/s1",UJEMVSDPTZRTIL-VIFPVBQESA-N,14217229.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-3557,,,
COc1c(O)cc(C)c(O)c1OC,"InChI=1S/C9H12O4/c1-5-4-6(10)8(12-2)9(13-3)7(5)11/h4,10-11H,1-3H3",DSBZYDDWLLIJJS-UHFFFAOYSA-N,11183027.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/3066-90-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?OR-2162,,,
Cl.NCC(O)c1ccc(O)c(O)c1,"InChI=1S/C8H11NO3.ClH/c9-4-8(12)5-1-2-6(10)7(11)3-5;/h1-3,8,10-12H,4,9H2;1H",FQTFHMSZCSUVEU-UHFFFAOYSA-N,5923.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/aldrich/a7256?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1cc2oc3cc(O)c(O)cc3c(-c3ccccc3)c-2cc1O,"InChI=1S/C19H12O5/c20-13-6-11-17(8-15(13)22)24-18-9-16(23)14(21)7-12(18)19(11)10-4-2-1-3-5-10/h1-9,20-22H",YDCFOUBAMGLLKA-UHFFFAOYSA-N,70420.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/975-17-7.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QF-2680,,http://www.tcichemicals.com/eshop/en/us/commodity/T0450/index.html,https://www.thermofisher.com/order/catalog/product/A11495.06
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)ccc12,"InChI=1S/C15H10O7/c16-7-1-2-8-11(5-7)22-15(14(21)12(8)19)6-3-9(17)13(20)10(18)4-6/h1-5,16-18,20-21H",SOEDEYVDCDYMMH-UHFFFAOYSA-N,5281692.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/490-31-3.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-1730,,,
O=c1cc(-c2ccc(O)c(O)c2)oc2ccccc12,"InChI=1S/C15H10O4/c16-11-6-5-9(7-13(11)18)15-8-12(17)10-3-1-2-4-14(10)19-15/h1-8,16,18H",SRNPMQHYWVKBAV-UHFFFAOYSA-N,145726.0,"['Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QG-7519,,http://www.tcichemicals.com/eshop/en/us/commodity/D4884/index.html,https://www.thermofisher.com/order/catalog/product/L14161.MC
COC(=O)Cc1ccc(O)c(O)c1,"InChI=1S/C9H10O4/c1-13-9(12)5-6-2-3-7(10)8(11)4-6/h2-4,10-11H,5H2,1H3",UGFILLIGHGZLHE-UHFFFAOYSA-N,11008556.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/25379-88-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QG-8507,,http://www.tcichemicals.com/eshop/en/us/commodity/D2734/index.html,
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,"InChI=1S/C22H18O10/c23-11-6-14(25)12-8-19(32-22(30)10-4-16(27)20(29)17(28)5-10)21(31-18(12)7-11)9-1-2-13(24)15(26)3-9/h1-7,19,21,23-29H,8H2/t19-,21+/m1/s1",LSHVYAFMTMFKBA-CTNGQTDRSA-N,6419835.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/c0692?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(O)c1O,"InChI=1S/C18H20O6/c1-21-13-8-7-12(16(19)17(13)20)6-5-11-9-14(22-2)18(24-4)15(10-11)23-3/h5-10,19-20H,1-4H3/b6-5-",YUSYSJSHVJULID-WAYWQWQTSA-N,5458993.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-4390,,,
Oc1ccc(F)cc1O,"InChI=1S/C6H5FO2/c7-4-1-2-5(8)6(9)3-4/h1-3,8-9H",NFWGQJUHSAGJBE-UHFFFAOYSA-N,160458.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/367-32-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?SS-5215,,http://www.tcichemicals.com/eshop/en/us/commodity/F0483/index.html,
Oc1cc(Br)c(Br)cc1O,"InChI=1S/C6H4Br2O2/c7-3-1-5(9)6(10)2-4(3)8/h1-2,9-10H",IOZHUUKIHMKXRG-UHFFFAOYSA-N,223326.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/2563-26-0.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HG-2219,https://www.sigmaaldrich.com/catalog/product/sial/550248?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
OCc1cc(O)ccc1O,"InChI=1S/C7H8O3/c8-4-5-3-6(9)1-2-7(5)10/h1-3,8-10H,4H2",PUZSUVGRVHEUQO-UHFFFAOYSA-N,188287.0,['Ambeed'],https://www.ambeed.com/products/495-08-9.html,,,,
C[C@@H]1O[C@@H](O[C@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,"InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3/t7-,15-,17+,18+,19+,20-,21-/m0/s1",ZROGCCBNZBKLEL-MPRHSVQHSA-N,119258.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/29838-67-3.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HB-8784,https://www.sigmaaldrich.com/catalog/product/sigma/a2862?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1.Cl,"InChI=1S/C10H13NO4.ClH/c1-15-10(14)7(11)4-6-2-3-8(12)9(13)5-6;/h2-3,5,7,12-13H,4,11H2,1H3;1H/t7-;/m0./s1",WFGNJLMSYIJWII-FJXQXJEOSA-N,10131132.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/1421-65-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-9112,https://www.sigmaaldrich.com/catalog/product/sigma/d1507?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=[N+]([O-])c1cc(O)ccc1O,"InChI=1S/C6H5NO4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H",VIIYYMZOGKODQG-UHFFFAOYSA-N,4313918.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/16090-33-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QY-3445,,,
O=C1OC2(c3ccccc31)c1ccc(O)c(O)c1Oc1c2ccc(O)c1O,"InChI=1S/C20H12O7/c21-13-7-5-11-17(15(13)23)26-18-12(6-8-14(22)16(18)24)20(11)10-4-2-1-3-9(10)19(25)27-20/h1-8,21-24H",PHLYOKFVXIVOJC-UHFFFAOYSA-N,73685.0,"['Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-6794,,http://www.tcichemicals.com/eshop/en/us/commodity/A0601/index.html,
O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,"InChI=1S/C21H20O13/c22-5-12-15(28)17(30)18(31)21(33-12)34-20-16(29)13-8(24)3-7(23)4-11(13)32-19(20)6-1-9(25)14(27)10(26)2-6/h1-4,12,15,17-18,21-28,30-31H,5H2/t12-,15+,17+,18-,21+/m1/s1",FOHXFLPXBUAOJM-MGMURXEASA-N,5491408.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/smb00249?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
Cc1ccc(O)c(O)c1O,"InChI=1S/C7H8O3/c1-4-2-3-5(8)7(10)6(4)9/h2-3,8-10H,1H3",PHZREHARUPHHCU-UHFFFAOYSA-N,156015.0,['Ambeed'],https://www.ambeed.com/products/3955-29-1.html,,,,
CCCCCCCCCCCCCCCc1cccc(O)c1O,"InChI=1S/C21H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19-17-15-18-20(22)21(19)23/h15,17-18,22-23H,2-14,16H2,1H3",DQTMTQZSOJMZSF-UHFFFAOYSA-N,68118.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-4486,,,
CCc1cc(O)ccc1O,"InChI=1S/C8H10O2/c1-2-6-5-7(9)3-4-8(6)10/h3-5,9-10H,2H2,1H3",VJIDDJAKLVOBSE-UHFFFAOYSA-N,3083760.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/2349-70-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HE-0259,,,
O=c1oc2cc(O)ccc2c2cc(O)c(O)cc12,"InChI=1S/C13H8O5/c14-6-1-2-7-8-4-10(15)11(16)5-9(8)13(17)18-12(7)3-6/h1-5,14-16H",HHXMEXZVPJFAIJ-UHFFFAOYSA-N,60198001.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/165393-06-6.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QV-6395,,,
CC(=O)c1cccc(O)c1O,"InChI=1S/C8H8O3/c1-5(9)6-3-2-4-7(10)8(6)11/h2-4,10-11H,1H3",HEJLFBLJYFSKCE-UHFFFAOYSA-N,6429110.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/13494-10-5.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-3656,,,
O=C(O)c1ccc(C(=O)O)c(O)c1O,"InChI=1S/C8H6O6/c9-5-3(7(11)12)1-2-4(6(5)10)8(13)14/h1-2,9-10H,(H,11,12)(H,13,14)",OHLSHRJUBRUKAN-UHFFFAOYSA-N,88273.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/19829-72-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-1509,,,
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,"InChI=1S/C9H13NO3/c1-5(10)9(13)6-2-3-7(11)8(12)4-6/h2-5,9,11-13H,10H2,1H3/t5-,9-/m0/s1",GEFQWZLICWMTKF-CDUCUWFYSA-N,164739.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/usp/1362500?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1c(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,"InChI=1S/C20H18O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17,20-26,28H,6H2/t12-,15+,17-,20+/m1/s1",PZZRDJXEMZMZFD-BWYUNELBSA-N,5320861.0,['Ambeed'],https://www.ambeed.com/products/549-32-6.html,,,,
O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,"InChI=1S/C14H13NO5/c16-10-2-4-12(17)8(5-10)7-15-9-1-3-13(18)11(6-9)14(19)20/h1-6,15-18H,7H2,(H,19,20)",LULATDWLDJOKCX-UHFFFAOYSA-N,3896.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/l1289?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
COc1cc(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c12,"InChI=1S/C16H12O7/c1-22-11-5-8(17)6-12-13(11)14(20)15(21)16(23-12)7-2-3-9(18)10(19)4-7/h2-6,17-19,21H,1H3",RJBAXROZAXAEEM-UHFFFAOYSA-N,5281604.0,['Ambeed'],https://www.ambeed.com/products/529-51-1.html,,,,
Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,"InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2",XMOCLSLCDHWDHP-UHFFFAOYSA-N,1249.0,['Thermo Fisher Scientific'],,,,,https://www.thermofisher.com/order/catalog/product/448980100
