SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY
CC(C)c1ccc(/C(N)=N/O)c(Cl)n1,1.9529,2,3,5,71.5,26,55.84690000000001,True,False,False,False,213.6680000000001,False,False,False,"InChI=1S/C9H12ClN3O/c1-5(2)7-4-3-6(8(10)12-7)9(11)13-14/h3-5,14H,1-2H3,(H2,11,13)",URCXQPIMGQBIHK-UHFFFAOYSA-N
c1cncc(-c2nc(Cn3cncn3)n[nH]2)c1,0.5064999999999997,1,6,3,85.16999999999999,26,58.73770000000001,True,False,False,False,227.23100000000008,False,False,False,"InChI=1S/C10H9N7/c1-2-8(4-11-3-1)10-14-9(15-16-10)5-17-7-12-6-13-17/h1-4,6-7H,5H2,(H,14,15,16)",JAMAJCISMMVMHX-UHFFFAOYSA-N
Cc1cc(=S)[nH]cc1C1CCCN1CC(C)C,3.845510000000002,1,2,6,19.03,39,74.74970000000005,True,False,False,False,250.41100000000017,False,False,False,"InChI=1S/C14H22N2S/c1-10(2)9-16-6-4-5-13(16)12-8-15-14(17)7-11(12)3/h7-8,10,13H,4-6,9H2,1-3H3,(H,15,17)",DHLWOVZWOWNGMB-UHFFFAOYSA-N
CC(C)(C)OC(=O)N1CCCC1c1ccc(S)nc1,3.442300000000002,1,4,2,42.43,39,76.40400000000004,True,False,False,False,280.39299999999963,False,False,False,"InChI=1S/C14H20N2O2S/c1-14(2,3)18-13(17)16-8-4-5-11(16)10-6-7-12(19)15-9-10/h6-7,9,11H,4-5,8H2,1-3H3,(H,15,19)",XOCFYXWASNGGOZ-UHFFFAOYSA-N
N#Cc1c(-c2ccc(F)cc2)cc(C(F)(F)F)nc1S,4.06688,1,3,2,36.68,26,66.60000000000001,True,False,False,False,298.26399999999984,False,False,False,"InChI=1S/C13H6F4N2S/c14-8-3-1-7(2-4-8)9-5-11(13(15,16)17)19-12(20)10(9)6-18/h1-5H,(H,19,20)",AJMMMKIBJIOLKH-UHFFFAOYSA-N
COc1cc2c(=O)c(C#N)c[nH]c2cc1F,1.5474799999999995,1,3,2,65.88,23,55.79370000000001,True,False,False,False,218.187,False,False,False,"InChI=1S/C11H7FN2O2/c1-16-10-2-7-9(3-8(10)12)14-5-6(4-13)11(7)15/h2-3,5H,1H3,(H,14,15)",BOQICIDBVOCNQA-UHFFFAOYSA-N
CCOC(=O)c1cnc2cccc(F)c2c1O,2.256200000000001,1,4,4,59.42,27,59.32230000000002,True,False,False,False,235.21400000000008,False,False,False,"InChI=1S/C12H10FNO3/c1-2-17-12(16)7-6-14-9-5-3-4-8(13)10(9)11(7)15/h3-6H,2H2,1H3,(H,14,15)",YKMHZVBKYDKXQO-UHFFFAOYSA-N
Cc1cccc2c(=O)cc(C(F)(F)F)[nH]c12,2.8553200000000007,1,1,1,32.86,24,54.3077,True,False,False,False,227.18500000000003,False,False,False,"InChI=1S/C11H8F3NO/c1-6-3-2-4-7-8(16)5-9(11(12,13)14)15-10(6)7/h2-5H,1H3,(H,15,16)",HLPDICBGZTVELB-UHFFFAOYSA-N
CCOC(=O)c1cnc2c(C(C)C)cccc2c1O,3.240500000000002,1,4,7,59.42,36,73.45330000000003,True,False,False,False,259.305,False,False,False,"InChI=1S/C15H17NO3/c1-4-19-15(18)12-8-16-13-10(9(2)3)6-5-7-11(13)14(12)17/h5-9H,4H2,1-3H3,(H,16,17)",MYNHZSHCWKRPPZ-UHFFFAOYSA-N
S=c1[nH]cccc1C1CCCCN1Cc1ccccc1,4.471390000000003,1,2,3,19.03,40,85.07070000000004,True,False,False,False,284.4279999999996,False,False,False,"InChI=1S/C17H20N2S/c20-17-15(9-6-11-18-17)16-10-4-5-12-19(16)13-14-7-2-1-3-8-14/h1-3,6-9,11,16H,4-5,10,12-13H2,(H,18,20)",TUYGFYUSNIYPBS-UHFFFAOYSA-N
N/C(=N\O)c1cccc(-c2nc3cccnc3[nH]2)c1,1.7193999999999998,3,4,3,100.18,30,71.8356,True,False,False,False,253.26500000000007,False,False,False,"InChI=1S/C13H11N5O/c14-11(18-19)8-3-1-4-9(7-8)12-16-10-5-2-6-15-13(10)17-12/h1-7,19H,(H2,14,18)(H,15,16,17)",ACUWNHCIYUAHPN-UHFFFAOYSA-N
CC(C)(C)c1cc(C(=O)O)nc2[nH][nH]c(=O)c12,1.2469,3,4,1,98.83999999999996,30,62.37370000000001,True,False,False,False,235.2430000000001,False,False,False,"InChI=1S/C11H13N3O3/c1-11(2,3)5-4-6(10(16)17)12-8-7(5)9(15)14-13-8/h4H,1-3H3,(H,16,17)(H2,12,13,14,15)",PSQSJSAXCABIEI-UHFFFAOYSA-N
Cc1cc(-c2ccccn2)n[nH]1,1.7801199999999993,1,2,2,41.57,21,46.555700000000016,True,False,False,False,159.19200000000006,False,False,False,"InChI=1S/C9H9N3/c1-7-6-9(12-11-7)8-4-2-3-5-10-8/h2-6H,1H3,(H,11,12)",KFJQEHNCMPSEJG-UHFFFAOYSA-N
CCOC(=O)c1cnc2cc(OC)ccc2c1O,2.1257000000000006,1,5,6,68.65,31,65.91630000000002,True,False,False,False,247.25000000000009,False,False,False,"InChI=1S/C13H13NO4/c1-3-18-13(16)10-7-14-11-6-8(17-2)4-5-9(11)12(10)15/h4-7H,3H2,1-2H3,(H,14,15)",GWLDDWJZROMBRD-UHFFFAOYSA-N
COC(=O)c1cc(-c2ccccn2)[nH]n1,1.2582999999999998,1,4,3,67.87,24,53.158200000000015,True,False,False,False,203.20100000000008,False,False,False,"InChI=1S/C10H9N3O2/c1-15-10(14)9-6-8(12-13-9)7-4-2-3-5-11-7/h2-6H,1H3,(H,12,13)",QBGTUSUZROECAN-UHFFFAOYSA-N
CCCCN1CCCCC1c1c[nH]c(=S)c(C)c1,4.379710000000004,1,2,6,19.03,42,79.43670000000004,True,False,False,False,264.438,False,False,False,"InChI=1S/C15H24N2S/c1-3-4-8-17-9-6-5-7-14(17)13-10-12(2)15(18)16-11-13/h10-11,14H,3-9H2,1-2H3,(H,16,18)",DHTOVTUIBJMWLV-UHFFFAOYSA-N
Cc1ccc2c(O)cc(C)nc2c1,2.55724,1,2,3,33.120000000000005,24,52.88180000000003,True,False,False,False,173.21500000000006,False,False,False,"InChI=1S/C11H11NO/c1-7-3-4-9-10(5-7)12-8(2)6-11(9)13/h3-6H,1-2H3,(H,12,13)",PHJAVNZUFBCHEY-UHFFFAOYSA-N
Nc1n[nH]cc1-c1ccnc2ccccc12,2.2071,2,3,2,67.59,26,63.73710000000003,True,False,False,False,210.24000000000004,False,False,False,"InChI=1S/C12H10N4/c13-12-10(7-15-16-12)8-5-6-14-11-4-2-1-3-9(8)11/h1-7H,(H3,13,15,16)",CEQBFPXGFSEYRP-UHFFFAOYSA-N
O=c1cc(-c2ccccc2)[nH]c2ccc(F)cc12,3.334200000000001,1,1,1,32.86,28,69.96270000000001,True,False,False,False,239.249,False,False,False,"InChI=1S/C15H10FNO/c16-11-6-7-13-12(8-11)15(18)9-14(17-13)10-4-2-1-3-5-10/h1-9H,(H,17,18)",YKZPWHOKZPODTO-UHFFFAOYSA-N
Cc1nc(-c2ccccn2)n[nH]1,1.17512,1,3,2,54.46,20,44.35070000000002,True,False,False,False,160.18000000000006,False,False,False,"InChI=1S/C8H8N4/c1-6-10-8(12-11-6)7-4-2-3-5-9-7/h2-5H,1H3,(H,10,11,12)",BJDVHKDTPXZGEZ-UHFFFAOYSA-N
COCCn1c(-c2ccncc2)n[nH]c1=S,1.6490899999999995,1,5,5,55.73,28,62.51870000000002,True,False,False,False,236.3000000000001,False,False,False,"InChI=1S/C10H12N4OS/c1-15-7-6-14-9(12-13-10(14)16)8-2-4-11-5-3-8/h2-5H,6-7H2,1H3,(H,13,16)",YEEXLQYXOMMAAJ-UHFFFAOYSA-N
COc1ccc2[nH]c(=S)cc(C)c2c1,3.2144100000000018,1,2,3,25.02,25,60.42170000000002,True,False,False,False,205.28200000000007,False,False,False,"InChI=1S/C11H11NOS/c1-7-5-11(14)12-10-4-3-8(13-2)6-9(7)10/h3-6H,1-2H3,(H,12,14)",VHEWCRNTYVTZPW-UHFFFAOYSA-N
CCc1ccc2[nH]ccc(=O)c2c1,2.0905,1,1,2,32.86,24,53.946700000000014,True,False,False,False,173.2150000000001,False,False,False,"InChI=1S/C11H11NO/c1-2-8-3-4-10-9(7-8)11(13)5-6-12-10/h3-7H,2H2,1H3,(H,12,13)",BXKNYSZMAPLOOY-UHFFFAOYSA-N
NC(CC(=O)Nc1ccccn1)=NO,0.1565999999999992,3,4,4,100.6,24,50.8926,True,False,False,False,194.19400000000007,False,False,False,"InChI=1S/C8H10N4O2/c9-6(12-14)5-8(13)11-7-3-1-2-4-10-7/h1-4,14H,5H2,(H2,9,12)(H,10,11,13)",WPWUZNVYFDDGLX-UHFFFAOYSA-N
COc1cc2nccc(O)c2cc1OC,1.9576,1,4,5,51.58,26,56.51180000000003,True,False,False,False,205.21300000000008,False,False,False,"InChI=1S/C11H11NO3/c1-14-10-5-7-8(6-11(10)15-2)12-4-3-9(7)13/h3-6H,1-2H3,(H,12,13)",QOGPNCUTXVZQSL-UHFFFAOYSA-N
O=S(=O)(c1cncc(Cl)c1O)N1CCCCC1,1.6152000000000002,1,4,3,70.5,30,63.52160000000003,True,False,False,False,276.7449999999997,False,False,False,"InChI=1S/C10H13ClN2O3S/c11-8-6-12-7-9(10(8)14)17(15,16)13-4-2-1-3-5-13/h6-7H,1-5H2,(H,12,14)",SLZCTQNHEAORIC-UHFFFAOYSA-N
C=CCn1c(-c2cccnc2)n[nH]c1=S,2.18869,1,4,3,46.5,25,60.83970000000002,True,False,False,False,218.2850000000001,False,False,False,"InChI=1S/C10H10N4S/c1-2-6-14-9(12-13-10(14)15)8-4-3-5-11-7-8/h2-5,7H,1,6H2,(H,13,15)",JMESIDOADDYLBB-UHFFFAOYSA-N
Cc1ccc(C(N)=NO)nc1,0.4845200000000001,2,3,3,71.5,20,41.48490000000001,True,False,False,False,151.16900000000007,False,False,False,"InChI=1S/C7H9N3O/c1-5-2-3-6(9-4-5)7(8)10-11/h2-4,11H,1H3,(H2,8,10)",WILOYRUEIYQXRD-UHFFFAOYSA-N
Oc1ccnc2cc(C(F)(F)F)ccc12,2.959200000000001,1,2,1,33.120000000000005,21,48.40980000000001,True,False,False,False,213.158,False,False,False,"InChI=1S/C10H6F3NO/c11-10(12,13)6-1-2-7-8(5-6)14-4-3-9(7)15/h1-5H,(H,14,15)",OWPLFJSQLPTCHS-UHFFFAOYSA-N
Cc1[nH]nc2ncc(B3OC(C)(C)C(C)(C)O3)cc12,1.5655199999999998,1,4,6,60.03,37,74.34170000000005,True,False,False,False,259.11800000000005,False,False,False,"InChI=1S/C13H18BN3O2/c1-8-10-6-9(7-15-11(10)17-16-8)14-18-12(2,3)13(4,5)19-14/h6-7H,1-5H3,(H,15,16,17)",SVAUMAQWCPBSDF-UHFFFAOYSA-N
CCCc1cc(=O)c2ccccc2[nH]1,2.4806,1,1,3,32.86,27,58.563700000000026,True,False,False,False,187.2420000000001,False,False,False,"InChI=1S/C12H13NO/c1-2-5-9-8-12(14)10-6-3-4-7-11(10)13-9/h3-4,6-8H,2,5H2,1H3,(H,13,14)",ASGOXASWRFTXHV-UHFFFAOYSA-N
COC(=O)c1cc(O)c2cc(F)ccc2n1,1.8661,1,4,3,59.42,24,54.705300000000015,True,False,False,False,221.18700000000004,False,False,False,"InChI=1S/C11H8FNO3/c1-16-11(15)9-5-10(14)7-4-6(12)2-3-8(7)13-9/h2-5H,1H3,(H,13,14)",BESDSRIEDPEFRN-UHFFFAOYSA-N
O=CN1CCCCC1c1cccnc1S,2.0537000000000005,1,3,2,33.2,29,60.85100000000004,True,False,False,False,222.3130000000001,False,False,False,"InChI=1S/C11H14N2OS/c14-8-13-7-2-1-5-10(13)9-4-3-6-12-11(9)15/h3-4,6,8,10H,1-2,5,7H2,(H,12,15)",RQCCYOAJQLBUBP-UHFFFAOYSA-N
Cc1nc(S)ccc1C1CCCN1CC(C)C,3.471620000000001,1,3,7,16.130000000000003,39,74.61200000000005,True,False,False,False,250.41100000000017,False,False,False,"InChI=1S/C14H22N2S/c1-10(2)9-16-8-4-5-13(16)12-6-7-14(17)15-11(12)3/h6-7,10,13H,4-5,8-9H2,1-3H3,(H,15,17)",OADIQWKYMYIDCZ-UHFFFAOYSA-N
COc1ncccc1/C(N)=N/O,0.1847,2,4,4,80.73,21,43.29990000000001,True,False,False,False,167.16800000000006,False,False,False,"InChI=1S/C7H9N3O2/c1-12-7-5(6(8)10-11)3-2-4-9-7/h2-4,11H,1H3,(H2,8,10)",RAYUQMMNNYGOOE-UHFFFAOYSA-N
Oc1cc(-c2ccncc2)nc(S)n1,1.5328999999999997,2,5,3,58.900000000000006,21,54.17980000000002,True,False,False,False,205.24200000000005,False,False,False,"InChI=1S/C9H7N3OS/c13-8-5-7(11-9(14)12-8)6-1-3-10-4-2-6/h1-5H,(H2,11,12,13,14)",RQTQZVFHWWTISL-UHFFFAOYSA-N
COc1ccc(Cl)c2c(O)c(C(=O)O)cnc12,2.3005999999999998,2,5,4,79.65,25,61.929100000000005,True,False,False,False,253.64100000000005,False,False,False,"InChI=1S/C11H8ClNO4/c1-17-7-3-2-6(12)8-9(7)13-4-5(10(8)14)11(15)16/h2-4H,1H3,(H,13,14)(H,15,16)",MIHXPACQQGMJDI-UHFFFAOYSA-N
Cc1cccc2c(O)ccnc12,2.2488200000000003,1,2,2,33.120000000000005,21,48.144800000000025,True,False,False,False,159.18800000000005,False,False,False,"InChI=1S/C10H9NO/c1-7-3-2-4-8-9(12)5-6-11-10(7)8/h2-6H,1H3,(H,11,12)",HTISUYZVEWQIMP-UHFFFAOYSA-N
Cc1cc(S)ncc1CCO,1.2135199999999997,2,3,5,33.120000000000005,22,47.01580000000003,True,False,False,False,169.24900000000008,False,False,False,"InChI=1S/C8H11NOS/c1-6-4-8(11)9-5-7(6)2-3-10/h4-5,10H,2-3H2,1H3,(H,9,11)",WHMCQWKHAMNSKH-UHFFFAOYSA-N
Cc1[nH]c(-c2ccnc(Cl)c2)nc(=O)c1C,2.1021399999999995,1,3,3,58.64,26,62.57270000000002,True,False,False,False,235.6740000000001,False,False,False,"InChI=1S/C11H10ClN3O/c1-6-7(2)14-10(15-11(6)16)8-3-4-13-9(12)5-8/h3-5H,1-2H3,(H,14,15,16)",PAIRXQOMYHXSSQ-UHFFFAOYSA-N
N#Cc1ccc(-c2ccc(Cl)cc2)nc1S,3.5623800000000005,1,3,2,36.68,23,66.65000000000002,True,False,False,False,246.72200000000004,False,False,False,"InChI=1S/C12H7ClN2S/c13-10-4-1-8(2-5-10)11-6-3-9(7-14)12(16)15-11/h1-6H,(H,15,16)",KJASWQJUKABNAO-UHFFFAOYSA-N
Cc1cc(C)c2c(=O)c(C(=O)O)c[nH]c2c1,1.84314,2,3,3,70.16,27,61.00200000000001,True,False,False,False,217.22400000000007,False,False,False,"InChI=1S/C12H11NO3/c1-6-3-7(2)10-9(4-6)13-5-8(11(10)14)12(15)16/h3-5H,1-2H3,(H,13,14)(H,15,16)",OSORQRJBQWVNLE-UHFFFAOYSA-N
CC(=O)c1cnc2ccc(Cl)cc2c1O,2.7964000000000007,1,3,3,50.19,23,58.422300000000014,True,False,False,False,221.64300000000003,False,False,False,"InChI=1S/C11H8ClNO2/c1-6(14)9-5-13-10-3-2-7(12)4-8(10)11(9)15/h2-5H,1H3,(H,13,15)",PREVFBIXYZGMJO-UHFFFAOYSA-N
Nc1cccc(-c2nnc(-c3ccccn3)[nH]2)c1,2.1159,2,4,3,80.47999999999999,29,69.4621,True,False,False,False,237.26600000000008,False,False,False,"InChI=1S/C13H11N5/c14-10-5-3-4-9(8-10)12-16-13(18-17-12)11-6-1-2-7-15-11/h1-8H,14H2,(H,16,17,18)",XQUDJJUJMHFDQF-UHFFFAOYSA-N
S=c1nc(-c2ccccn2)cc[nH]1,2.2011899999999995,1,3,1,41.57,20,52.65270000000001,True,False,False,False,189.24300000000005,False,False,False,"InChI=1S/C9H7N3S/c13-9-11-6-4-8(12-9)7-3-1-2-5-10-7/h1-6H,(H,11,12,13)",UPVNBRCSYKXAJY-UHFFFAOYSA-N
Cc1cc(Br)cc2c(=O)c(C#N)c[nH]c12,2.4707,1,2,1,56.65,22,61.72070000000001,True,False,False,False,263.0939999999999,False,False,False,"InChI=1S/C11H7BrN2O/c1-6-2-8(12)3-9-10(6)14-5-7(4-13)11(9)15/h2-3,5H,1H3,(H,14,15)",OZUKMNIJUXVVKR-UHFFFAOYSA-N
Cc1cc(S)ncc1C1=NCCCC1,2.65172,1,3,3,25.25,28,61.48100000000003,True,False,False,False,206.3140000000001,False,False,False,"InChI=1S/C11H14N2S/c1-8-6-11(14)13-7-9(8)10-4-2-3-5-12-10/h6-7H,2-5H2,1H3,(H,13,14)",BVLZQNBVIPQQGD-UHFFFAOYSA-N
CC(C)(C)OC(=O)N1CCCCC1c1ccc[nH]c1=S,4.206290000000004,1,3,1,45.33,42,81.15870000000004,True,False,False,False,294.4199999999996,False,False,False,"InChI=1S/C15H22N2O2S/c1-15(2,3)19-14(18)17-10-5-4-8-12(17)11-7-6-9-16-13(11)20/h6-7,9,12H,4-5,8,10H2,1-3H3,(H,16,20)",YLUTYUBCVUQXMI-UHFFFAOYSA-N
CCCN1CCCC1c1ccc(S)nc1,2.917200000000001,1,3,5,16.130000000000003,33,65.32800000000005,True,False,False,False,222.35700000000017,False,False,False,"InChI=1S/C12H18N2S/c1-2-7-14-8-3-4-11(14)10-5-6-12(15)13-9-10/h5-6,9,11H,2-4,7-8H2,1H3,(H,13,15)",OWPXPLBKFVXWOZ-UHFFFAOYSA-N
CC(=O)c1ccc2c(=O)c(C(=O)O)c[nH]c2c1,1.4288999999999998,2,4,3,87.22999999999999,26,61.53250000000001,True,False,False,False,231.20700000000005,False,False,False,"InChI=1S/C12H9NO4/c1-6(14)7-2-3-8-10(4-7)13-5-9(11(8)15)12(16)17/h2-5H,1H3,(H,13,15)(H,16,17)",LPSWUKNDSMXKRO-UHFFFAOYSA-N
CCOC(=O)c1ccc(C#N)c(S)n1,1.41868,1,5,4,62.98,22,52.16050000000002,True,False,False,False,208.24200000000008,False,False,False,"InChI=1S/C9H8N2O2S/c1-2-13-9(12)7-4-3-6(5-10)8(14)11-7/h3-4H,2H2,1H3,(H,11,14)",AIVAUGDZZWSQFQ-UHFFFAOYSA-N
CCOc1cc2nccc(O)c2cc1OCC,2.737800000000001,1,4,7,51.58,32,65.74580000000003,True,False,False,False,233.2670000000001,False,False,False,"InChI=1S/C13H15NO3/c1-3-16-12-7-9-10(8-13(12)17-4-2)14-6-5-11(9)15/h5-8H,3-4H2,1-2H3,(H,14,15)",UGAMEAXRFCKPAB-UHFFFAOYSA-N
O=c1cc(C(F)(F)F)[nH]c2cc(Cl)cc(Cl)c12,3.853700000000001,1,1,0,32.86,21,59.59070000000001,True,False,False,False,282.04799999999994,False,False,False,"InChI=1S/C10H4Cl2F3NO/c11-4-1-5(12)9-6(2-4)16-8(3-7(9)17)10(13,14)15/h1-3H,(H,16,17)",UPYWRJPYAKQWLV-UHFFFAOYSA-N
O=C(O)c1cnc2ccccc2c1O,1.6385999999999998,2,4,2,70.42,21,50.36710000000002,True,False,False,False,189.17000000000004,False,False,False,"InChI=1S/C10H7NO3/c12-9-6-3-1-2-4-8(6)11-5-7(9)10(13)14/h1-5H,(H,11,12)(H,13,14)",ILNJBIQQAIIMEY-UHFFFAOYSA-N
S=c1[nH]nc(-c2ccncc2)n1C1CCCCC1,3.5078900000000024,1,4,2,46.5,34,72.76470000000003,True,False,False,False,260.366,False,False,False,"InChI=1S/C13H16N4S/c18-13-16-15-12(10-6-8-14-9-7-10)17(13)11-4-2-1-3-5-11/h6-9,11H,1-5H2,(H,16,18)",OLEJDHJNTDGFEY-UHFFFAOYSA-N
O=C(O)c1cn[nH]c1-c1ccncc1,1.1699,2,4,2,78.86999999999999,21,48.77800000000001,True,False,False,False,189.1740000000001,False,False,False,"InChI=1S/C9H7N3O2/c13-9(14)7-5-11-12-8(7)6-1-3-10-4-2-6/h1-5H,(H,11,12)(H,13,14)",WIBGOIFXFBESPB-UHFFFAOYSA-N
N/C(=N\O)c1ccc(-c2nc3cccnc3[nH]2)cc1,1.7193999999999998,3,4,3,100.18,30,71.83560000000001,True,False,False,False,253.26500000000007,False,False,False,"InChI=1S/C13H11N5O/c14-11(18-19)8-3-5-9(6-4-8)12-16-10-2-1-7-15-13(10)17-12/h1-7,19H,(H2,14,18)(H,15,16,17)",SZBLSFWAWGHSLK-UHFFFAOYSA-N
CC(C)c1cc(C(=O)O)nc2[nH]c(=S)[nH]c(=O)c12,1.80229,3,5,4,98.83999999999996,29,68.59670000000001,True,False,False,False,265.2939999999998,False,False,False,"InChI=1S/C11H11N3O3S/c1-4(2)5-3-6(10(16)17)12-8-7(5)9(15)14-11(18)13-8/h3-4H,1-2H3,(H,16,17)(H2,12,13,14,15,18)",VHGRIPPAOMNUBH-UHFFFAOYSA-N
O=C(O)c1cnc2c(Br)ccc(F)c2c1O,2.5402,2,4,2,70.42,21,58.02510000000001,True,False,False,False,286.0559999999999,False,False,False,"InChI=1S/C10H5BrFNO3/c11-5-1-2-6(12)7-8(5)13-3-4(9(7)14)10(15)16/h1-3H,(H,13,14)(H,15,16)",PYLPYUFSELJLEK-UHFFFAOYSA-N
Cc1ccc2[nH]c(O)cc(=O)c2c1,1.5421199999999995,2,2,2,53.09,22,50.970500000000015,True,False,False,False,175.18700000000007,False,False,False,"InChI=1S/C10H9NO2/c1-6-2-3-8-7(4-6)9(12)5-10(13)11-8/h2-5H,1H3,(H2,11,12,13)",OXSZQTDCCMODLE-UHFFFAOYSA-N
CCCN1CCCCC1c1c[nH]c(=S)c(C)c1,3.9896100000000025,1,2,5,19.03,39,74.81970000000004,True,False,False,False,250.4110000000002,False,False,False,"InChI=1S/C14H22N2S/c1-3-7-16-8-5-4-6-13(16)12-9-11(2)14(17)15-10-12/h9-10,13H,3-8H2,1-2H3,(H,15,17)",YFOJOXFZSTVKJS-UHFFFAOYSA-N
Cc1cc(=S)[nH]cc1C1CCCCN1CC(C)C,4.235610000000004,1,2,6,19.03,42,79.36670000000005,True,False,False,False,264.438,False,False,False,"InChI=1S/C15H24N2S/c1-11(2)10-17-7-5-4-6-14(17)13-9-16-15(18)8-12(13)3/h8-9,11,14H,4-7,10H2,1-3H3,(H,16,18)",QOXLYJZNVFTJGE-UHFFFAOYSA-N
O=C(O)c1cnc2cc(Br)ccc2c1O,2.4011,2,4,2,70.42,21,58.06710000000001,True,False,False,False,268.06599999999986,False,False,False,"InChI=1S/C10H6BrNO3/c11-5-1-2-6-8(3-5)12-4-7(9(6)13)10(14)15/h1-4H,(H,12,13)(H,14,15)",SKEXUXOCAHNLRH-UHFFFAOYSA-N
CCOC(=O)c1c[nH]c2c(OCC)cccc2c1=O,2.1035,1,4,6,68.39000000000001,34,71.69420000000002,True,False,False,False,261.277,False,False,False,"InChI=1S/C14H15NO4/c1-3-18-11-7-5-6-9-12(11)15-8-10(13(9)16)14(17)19-4-2/h5-8H,3-4H2,1-2H3,(H,15,16)",TWGHZFJRCAQPRL-UHFFFAOYSA-N
O=c1c2cccnc2[nH]c(=S)n1CC1CCCO1,1.6330899999999997,1,5,2,59.91,31,70.16170000000002,True,False,False,False,263.3219999999999,False,False,False,"InChI=1S/C12H13N3O2S/c16-11-9-4-1-5-13-10(9)14-12(18)15(11)7-8-3-2-6-17-8/h1,4-5,8H,2-3,6-7H2,(H,13,14,18)",QDROCIZEXUGLAH-UHFFFAOYSA-N
CC(C)(C)OC(=O)N1CCCC1c1ccc[nH]c1=S,3.8161900000000015,1,3,1,45.33,39,76.54170000000003,True,False,False,False,280.3929999999996,False,False,False,"InChI=1S/C14H20N2O2S/c1-14(2,3)18-13(17)16-9-5-7-11(16)10-6-4-8-15-12(10)19/h4,6,8,11H,5,7,9H2,1-3H3,(H,15,19)",NBIXLGLBDKUDRI-UHFFFAOYSA-N
CCN1CCCC1c1ccc(=S)[nH]c1C,3.209410000000002,1,2,4,19.03,33,65.58570000000003,True,False,False,False,222.35700000000017,False,False,False,"InChI=1S/C12H18N2S/c1-3-14-8-4-5-11(14)10-6-7-12(15)13-9(10)2/h6-7,11H,3-5,8H2,1-2H3,(H,13,15)",XFJHHXIKMDUBLC-UHFFFAOYSA-N
O=C(O)c1c[nH]c2ccc(OCc3ccccc3)cc2c1=O,2.805300000000001,2,4,4,79.38999999999999,35,82.30200000000005,True,False,False,False,295.29399999999976,False,False,False,"InChI=1S/C17H13NO4/c19-16-13-8-12(22-10-11-4-2-1-3-5-11)6-7-15(13)18-9-14(16)17(20)21/h1-9H,10H2,(H,18,19)(H,20,21)",BJZQPNHESNGXAR-UHFFFAOYSA-N
CC(C)(C)OC(=O)NNc1ccc(C(=O)O)cn1,1.6314,3,6,3,100.55,33,64.18870000000001,True,False,False,False,253.25800000000007,False,False,False,"InChI=1S/C11H15N3O4/c1-11(2,3)18-10(17)14-13-8-5-4-7(6-12-8)9(15)16/h4-6H,1-3H3,(H,12,13)(H,14,17)(H,15,16)",DBNGJNCAXKNLLQ-UHFFFAOYSA-N
Nc1[nH]ncc1-c1cccnc1,1.0538999999999996,2,3,2,67.59,20,46.231100000000005,True,False,False,False,160.18000000000004,False,False,False,"InChI=1S/C8H8N4/c9-8-7(5-11-12-8)6-2-1-3-10-4-6/h1-5H,(H3,9,11,12)",XFTJTKIDLRCJBT-UHFFFAOYSA-N
Cc1nc(S)ccc1SC(C)(C)C,3.569320000000002,1,3,3,12.89,28,61.83600000000004,True,False,False,False,213.37100000000007,False,False,False,"InChI=1S/C10H15NS2/c1-7-8(13-10(2,3)4)5-6-9(12)11-7/h5-6H,1-4H3,(H,11,12)",WCZQJXNZMUNLFT-UHFFFAOYSA-N
CN1CCCC1c1ccc(=S)[nH]c1,2.51089,1,2,2,19.03,27,56.231700000000025,True,False,False,False,194.3030000000001,False,False,False,"InChI=1S/C10H14N2S/c1-12-6-2-3-9(12)8-4-5-10(13)11-7-8/h4-5,7,9H,2-3,6H2,1H3,(H,11,13)",YFBDYNOXUXUTKG-UHFFFAOYSA-N
COC(=O)c1c[nH]c2ccccc2c1=O,1.3146999999999998,1,3,2,59.16,24,55.90820000000001,True,False,False,False,203.1970000000001,False,False,False,"InChI=1S/C11H9NO3/c1-15-11(14)8-6-12-9-5-3-2-4-7(9)10(8)13/h2-6H,1H3,(H,12,13)",VFKCZUXTGSMROI-UHFFFAOYSA-N
Cc1nc(S)ccc1C1=NCCC1,2.26162,1,3,3,25.25,25,56.864000000000026,True,False,False,False,192.2870000000001,False,False,False,"InChI=1S/C10H12N2S/c1-7-8(4-5-10(13)12-7)9-3-2-6-11-9/h4-5H,2-3,6H2,1H3,(H,12,13)",ZGAQDHMXXKTXNE-UHFFFAOYSA-N
Cc1cc(=O)c2c(C)ccc(C)c2[nH]1,2.45336,1,1,3,32.86,27,58.77970000000002,True,False,False,False,187.2420000000001,False,False,False,"InChI=1S/C12H13NO/c1-7-4-5-8(2)12-11(7)10(14)6-9(3)13-12/h4-6H,1-3H3,(H,13,14)",JTVSWQVZPILKJO-UHFFFAOYSA-N
