SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID
CN(C)/C=N/c1ccc(Br)cn1,2.0655,0,2,3,28.49,22,53.776000000000025,True,False,False,False,228.09300000000007,False,False,False,"InChI=1S/C8H10BrN3/c1-12(2)6-11-8-4-3-7(9)5-10-8/h3-6H,1-2H3/b11-6+",KLPIAUFTPZZJFX-IZZDOVSWSA-N,nan
CCOC(=O)Cc1cc(OC(F)F)cnc1Cl,2.442,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-8(15)4-6-3-7(17-10(12)13)5-14-9(6)11/h3,5,10H,2,4H2,1H3",SGVYPRYBVZNADJ-UHFFFAOYSA-N,nan
Cc1ccc(Nc2nc3c(c(=O)[nH]2)CCCC3)nc1,2.09572,2,4,3,70.67,35,73.75640000000003,True,False,False,False,256.30900000000014,False,False,False,"InChI=1S/C14H16N4O/c1-9-6-7-12(15-8-9)17-14-16-11-5-3-2-4-10(11)13(19)18-14/h6-8H,2-5H2,1H3,(H2,15,16,17,18,19)",FCWFBSFEJGLVBW-UHFFFAOYSA-N,nan
Cn1c(/C=C/c2ccncc2)c([N+](=O)[O-])c(=O)n(C)c1=O,0.5576,0,7,5,100.03,33,76.74340000000001,True,False,False,False,288.2629999999997,False,False,False,"InChI=1S/C13H12N4O4/c1-15-10(4-3-9-5-7-14-8-6-9)11(17(20)21)12(18)16(2)13(15)19/h3-8H,1-2H3/b4-3+",KBODQULAMCOJNP-ONEGZZNKSA-N,nan
CCOC(=O)Cc1ccc(Cl)c(OC(F)F)n1,2.442,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-8(15)5-6-3-4-7(11)9(14-6)17-10(12)13/h3-4,10H,2,5H2,1H3",WUDQWZBUNRTXKN-UHFFFAOYSA-N,nan
CCOC(=O)Cc1cnc(N)c(C(F)(F)F)c1,1.7882,1,4,5,65.21,28,53.988400000000006,True,False,False,False,248.2040000000001,False,False,False,"InChI=1S/C10H11F3N2O2/c1-2-17-8(16)4-6-3-7(10(11,12)13)9(14)15-5-6/h3,5H,2,4H2,1H3,(H2,14,15)",WDYDAJMCOURVNL-UHFFFAOYSA-N,nan
CCOC(=O)Cc1nc(OC(F)F)ccc1Cl,2.442,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-9(15)5-7-6(11)3-4-8(14-7)17-10(12)13/h3-4,10H,2,5H2,1H3",FZWGLUODTMKONM-UHFFFAOYSA-N,nan
COC(=O)Cc1cccc(OC(F)(F)F)n1,1.6957,0,4,4,48.42,24,46.64000000000001,True,False,False,False,235.16100000000003,False,False,False,"InChI=1S/C9H8F3NO3/c1-15-8(14)5-6-3-2-4-7(13-6)16-9(10,11)12/h2-4H,5H2,1H3",PKRZXLGQNGMECQ-UHFFFAOYSA-N,nan
CCOC(=O)c1ccc(Cl)c(OC(F)F)n1,2.513100000000001,0,4,5,48.42,24,51.83550000000002,True,False,False,False,251.616,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-2-15-8(14)6-4-3-5(10)7(13-6)16-9(11)12/h3-4,9H,2H2,1H3",MRWGNRGZSKPRPY-UHFFFAOYSA-N,nan
COC(=O)Cc1cc(OC(F)F)cc(Cl)n1,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-8(14)3-5-2-6(16-9(11)12)4-7(10)13-5/h2,4,9H,3H2,1H3",GKESQPSECBOPSI-UHFFFAOYSA-N,nan
O=C(O)Cc1nc(Cl)ccc1OC(F)F,1.9635,1,4,4,59.42,21,47.218800000000016,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c9-6-2-1-5(15-8(10)11)4(12-6)3-7(13)14/h1-2,8H,3H2,(H,13,14)",ZAQDJOBARQIJBS-UHFFFAOYSA-N,nan
N#Cc1ccnc(O[C@H]2CC[C@H](N)CC2)c1,1.60198,1,4,3,71.92999999999999,31,59.81140000000003,True,False,False,False,217.2720000000001,False,False,False,"InChI=1S/C12H15N3O/c13-8-9-5-6-15-12(7-9)16-11-3-1-10(14)2-4-11/h5-7,10-11H,1-4,14H2/t10-,11-",PWBGRESZOUBFPR-XYPYZODXSA-N,nan
CCOC(=O)c1cc(Cl)ncc1OC(F)F,2.513100000000001,0,4,5,48.42,24,51.83550000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-2-15-8(14)5-3-7(10)13-4-6(5)16-9(11)12/h3-4,9H,2H2,1H3",USPHJZXIMBHTRC-UHFFFAOYSA-N,nan
CCOC(=O)Cc1ncc(N)cc1Br,1.5318999999999998,1,4,5,65.21,25,56.68640000000001,True,False,False,False,259.103,False,False,False,"InChI=1S/C9H11BrN2O2/c1-2-14-9(13)4-8-7(10)3-6(11)5-12-8/h3,5H,2,4,11H2,1H3",GKEZHTFGKPLMSV-UHFFFAOYSA-N,nan
Oc1c(-n2cncn2)cnn1-c1cccc(Cl)n1,1.2069999999999996,1,7,3,81.64999999999999,25,62.950800000000015,True,False,False,False,262.65999999999985,False,False,False,"InChI=1S/C10H7ClN6O/c11-8-2-1-3-9(15-8)17-10(18)7(4-13-17)16-6-12-5-14-16/h1-6,18H",HHLRSOCQMFNGAB-UHFFFAOYSA-N,nan
COC(=O)Cc1ccc(OC(F)F)c(Cl)n1,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-7(14)4-5-2-3-6(8(10)13-5)16-9(11)12/h2-3,9H,4H2,1H3",VFQZXZQMUXELBP-UHFFFAOYSA-N,nan
COC(=O)Cc1ccc(Cl)c(OC(F)F)n1,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-7(14)4-5-2-3-6(10)8(13-5)16-9(11)12/h2-3,9H,4H2,1H3",PZBXLNQNBLXXCI-UHFFFAOYSA-N,nan
COC(=O)c1cnc(Cl)c(OC(F)F)c1,2.123,0,4,4,48.42,21,47.21850000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c1-14-7(13)4-2-5(15-8(10)11)6(9)12-3-4/h2-3,8H,1H3",QFXFSWFVYLREOP-UHFFFAOYSA-N,nan
Cc1ccc(C(=O)/C=C(\O)c2ccncc2)cc1C,3.480240000000002,1,3,6,50.19,34,75.08930000000004,True,False,False,False,253.3010000000001,False,False,False,"InChI=1S/C16H15NO2/c1-11-3-4-14(9-12(11)2)16(19)10-15(18)13-5-7-17-8-6-13/h3-10,18H,1-2H3/b15-10-",OUZAZSXNSILXAC-GDNBJRDFSA-N,nan
N#Cc1cccc(/C=N/c2ccc(Cl)cc2)n1,3.357280000000002,0,3,2,49.04,25,67.65800000000003,True,False,False,False,241.68100000000004,False,False,False,"InChI=1S/C13H8ClN3/c14-10-4-6-11(7-5-10)16-9-13-3-1-2-12(8-15)17-13/h1-7,9H/b16-9+",LJZCNYQDQRXMGM-CXUHLZMHSA-N,nan
COC(=O)Cc1cncc(OC(F)(F)F)c1,1.6957,0,4,4,48.42,24,46.64000000000001,True,False,False,False,235.16100000000003,False,False,False,"InChI=1S/C9H8F3NO3/c1-15-8(14)3-6-2-7(5-13-4-6)16-9(10,11)12/h2,4-5H,3H2,1H3",IKBXXZFRNFNAIY-UHFFFAOYSA-N,nan
CCC(CC)C(=O)Nc1cccn2ncnc12,2.104,1,4,6,59.290000000000006,33,65.68870000000003,True,False,False,False,232.28700000000012,False,False,False,"InChI=1S/C12H16N4O/c1-3-9(4-2)12(17)15-10-6-5-7-16-11(10)13-8-14-16/h5-9H,3-4H2,1-2H3,(H,15,17)",MMELMWHHVUZLMR-UHFFFAOYSA-N,nan
COC(=O)c1ccc(Cl)c(OC(F)F)n1,2.123,0,4,4,48.42,21,47.21850000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c1-14-7(13)5-3-2-4(9)6(12-5)15-8(10)11/h2-3,8H,1H3",HTCQIZOTYKQBIY-UHFFFAOYSA-N,nan
Nc1ncccc1/N=C/c1ccccc1,2.4144000000000005,1,3,3,51.27,26,62.345400000000026,True,False,False,False,197.24100000000007,False,False,False,"InChI=1S/C12H11N3/c13-12-11(7-4-8-14-12)15-9-10-5-2-1-3-6-10/h1-9H,(H2,13,14)/b15-9+",KALDJMVBXSDADO-OQLLNIDSSA-N,nan
Nc1ccc(/N=N/c2ccc(Cl)cn2)c(N)c1,3.314800000000001,2,5,4,89.64999999999999,27,68.6898,True,False,False,False,247.68900000000008,False,False,False,"InChI=1S/C11H10ClN5/c12-7-1-4-11(15-6-7)17-16-10-3-2-8(13)5-9(10)14/h1-6H,13-14H2/b17-16+",WLNTVTDTBKPTCA-WUKNDPDISA-N,nan
O=c1[nH]c(Nc2ccccn2)nc2c1CCCC2,1.7873,2,4,2,70.67,32,69.01940000000002,True,False,False,False,242.2820000000001,False,False,False,"InChI=1S/C13H14N4O/c18-12-9-5-1-2-6-10(9)15-13(17-12)16-11-7-3-4-8-14-11/h3-4,7-8H,1-2,5-6H2,(H2,14,15,16,17,18)",ZPUTWUPXTMXAKR-UHFFFAOYSA-N,nan
CC(=CC(=O)c1ccc(F)cc1)Nc1ccc(Cl)cn1,4.072700000000002,1,3,5,41.99,32,77.35720000000003,True,False,False,False,290.72499999999974,False,False,False,"InChI=1S/C15H12ClFN2O/c1-10(19-15-7-4-12(16)9-18-15)8-14(20)11-2-5-13(17)6-3-11/h2-9H,1H3,(H,18,19)",MEEIMZSMZKAAOS-UHFFFAOYSA-N,nan
O=C(O)Cc1ncc(OC(F)F)cc1Cl,1.9635,1,4,4,59.42,21,47.218800000000016,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c9-5-1-4(15-8(10)11)3-12-6(5)2-7(13)14/h1,3,8H,2H2,(H,13,14)",WJDVVNOLDDSTRB-UHFFFAOYSA-N,nan
COC(=O)c1cc(OC(F)F)cc(Cl)n1,2.123,0,4,4,48.42,21,47.21850000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c1-14-7(13)5-2-4(15-8(10)11)3-6(9)12-5/h2-3,8H,1H3",VARADGMCOGWMRT-UHFFFAOYSA-N,nan
CCOC(=O)Cc1cnc(OC(F)F)c(Cl)c1,2.442,0,4,6,48.42,27,56.21600000000002,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-8(15)4-6-3-7(11)9(14-5-6)17-10(12)13/h3,5,10H,2,4H2,1H3",OSVXUFWNNJRQJE-UHFFFAOYSA-N,nan
[2H]c1nc([2H])c([13CH]2[13CH2]CCN2C)c([2H])c1[2H],1.8483,0,2,2,16.130000000000003,26,48.84200000000003,True,False,False,False,168.24511679200006,False,False,False,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/i2D,4D,5+1,6D,8D,10+1",SNICXCGAKADSCV-FILCHRTGSA-N,nan
COC(=O)Cc1cc(OC(F)(F)F)ccn1,1.6956999999999998,0,4,4,48.42,24,46.640000000000015,True,False,False,False,235.16100000000003,False,False,False,"InChI=1S/C9H8F3NO3/c1-15-8(14)5-6-4-7(2-3-13-6)16-9(10,11)12/h2-4H,5H2,1H3",BVDMONUEQFRYSL-UHFFFAOYSA-N,nan
CCOC(=O)Cc1ccnc(N)c1C#N,0.6410800000000001,1,5,5,89.0,26,53.701400000000014,True,False,False,False,205.21700000000007,False,False,False,"InChI=1S/C10H11N3O2/c1-2-15-9(14)5-7-3-4-13-10(12)8(7)6-11/h3-4H,2,5H2,1H3,(H2,12,13)",SKJVGSMOGPQGOA-UHFFFAOYSA-N,nan
Oc1cccc2ccc3cccnc3c12,3.093600000000001,1,2,1,33.120000000000005,24,60.91380000000003,True,False,False,False,195.2210000000001,False,False,False,"InChI=1S/C13H9NO/c15-11-5-1-3-9-6-7-10-4-2-8-14-13(10)12(9)11/h1-8,15H",KESRRRLHHXXBRW-UHFFFAOYSA-N,nan
O=[N+]([O-])c1ccc(/C=N/c2cccnc2Cl)cc1,3.393800000000001,0,4,3,68.39,26,69.59740000000002,True,False,False,False,261.6679999999999,False,False,False,InChI=1S/C12H8ClN3O2/c13-12-11(2-1-7-14-12)15-8-9-3-5-10(6-4-9)16(17)18/h1-8H/b15-8+,TZYRBGOSRXLARY-OVCLIPMQSA-N,nan
CN(C)/C=N/C(=O)c1ncc(C(F)(F)F)cc1Cl,2.4839,0,2,3,45.56,27,60.75850000000001,True,False,False,False,279.6489999999998,False,False,False,"InChI=1S/C10H9ClF3N3O/c1-17(2)5-16-9(18)8-7(11)3-6(4-15-8)10(12,13)14/h3-5H,1-2H3/b16-5+",GTUVKKOPQGAKDS-FZSIALSZSA-N,nan
CN(C)/C=N/C(=O)/C(C#N)=C/c1ccncc1,1.10508,0,3,4,69.35,29,65.01300000000002,True,False,False,False,228.25500000000008,False,False,False,"InChI=1S/C12H12N4O/c1-16(2)9-15-12(17)11(8-13)7-10-3-5-14-6-4-10/h3-7,9H,1-2H3/b11-7+,15-9+",WSAZBRHWGBAWSO-BIUQSXLLSA-N,nan
CCOC(=O)c1cnn(-c2cccc(Cl)n2)c1O,1.8029999999999995,1,6,5,77.24,28,63.99030000000002,True,False,False,False,267.6719999999998,False,False,False,"InChI=1S/C11H10ClN3O3/c1-2-18-11(17)7-6-13-15(10(7)16)9-5-3-4-8(12)14-9/h3-6,16H,2H2,1H3",GJPPKUUTHRMSRZ-UHFFFAOYSA-N,nan
COc1ccc(O)c(/C=N/c2cc(C)ccn2)c1,2.854820000000001,1,4,6,54.71,32,70.88680000000002,True,False,False,False,242.27800000000008,False,False,False,"InChI=1S/C14H14N2O2/c1-10-5-6-15-14(7-10)16-9-11-8-12(18-2)3-4-13(11)17/h3-9,17H,1-2H3/b16-9+",OZIVLNXCGFAGSQ-CXUHLZMHSA-N,nan
COC(=O)Cc1nccc(N)c1C(F)(F)F,1.3981,1,4,4,65.21,25,49.3714,True,False,False,False,234.17700000000005,False,False,False,"InChI=1S/C9H9F3N2O2/c1-16-7(15)4-6-8(9(10,11)12)5(13)2-3-14-6/h2-3H,4H2,1H3,(H2,13,14)",BFKIGAPKRUNFBU-UHFFFAOYSA-N,nan
Cc1cc(O)n2nc3ncccc3c2n1,1.2915199999999996,1,5,2,63.31,23,54.68980000000003,True,False,False,False,200.20100000000008,False,False,False,"InChI=1S/C10H8N4O/c1-6-5-8(15)14-10(12-6)7-3-2-4-11-9(7)13-14/h2-5,15H,1H3",QTELUGBYZDUEEA-UHFFFAOYSA-N,nan
CCCc1cc(O)n(-c2ccncc2)n1,1.9254,1,4,5,50.94,28,57.018800000000034,True,False,False,False,203.2450000000001,False,False,False,"InChI=1S/C11H13N3O/c1-2-3-9-8-11(15)14(13-9)10-4-6-12-7-5-10/h4-8,15H,2-3H2,1H3",JHOMFUVETWXBOR-UHFFFAOYSA-N,nan
O=C(/C=C(\O)c1ccccn1)c1ccccc1,2.8634000000000013,1,3,4,50.19,28,65.61530000000003,True,False,False,False,225.24700000000007,False,False,False,"InChI=1S/C14H11NO2/c16-13(11-6-2-1-3-7-11)10-14(17)12-8-4-5-9-15-12/h1-10,17H/b14-10-",LLQYWXFHYXVLLS-UVTDQMKNSA-N,nan
N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,2.12088,0,4,2,52.28,25,65.16300000000001,True,False,False,False,252.73000000000008,False,False,False,"InChI=1S/C10H9ClN4S/c11-9-2-1-8(5-13-9)6-15-3-4-16-10(15)14-7-12/h1-2,5H,3-4,6H2/b14-10-",HOKKPVIRMVDYPB-UVTDQMKNSA-N,nan
O=S1(=O)CC(O)C(/N=C/c2ccncc2)C1,-0.3416000000000008,1,5,3,79.62,28,60.27960000000003,True,False,False,False,240.28400000000008,False,False,False,"InChI=1S/C10H12N2O3S/c13-10-7-16(14,15)6-9(10)12-5-8-1-3-11-4-2-8/h1-5,9-10,13H,6-7H2/b12-5+",SEZXBODEVJMBTD-LFYBBSHMSA-N,nan
O=C(O)Cc1cc(OC(F)F)cc(Cl)n1,1.9635,1,4,4,59.42,21,47.21880000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c9-6-3-5(15-8(10)11)1-4(12-6)2-7(13)14/h1,3,8H,2H2,(H,13,14)",GVNVYMYFYUANAG-UHFFFAOYSA-N,nan
N[C@H]1CC[C@H](Oc2ccc3ccccc3n2)CC1,2.883500000000001,1,3,3,48.14,36,72.60240000000003,True,False,False,False,242.3220000000001,False,False,False,"InChI=1S/C15H18N2O/c16-12-6-8-13(9-7-12)18-15-10-5-11-3-1-2-4-14(11)17-15/h1-5,10,12-13H,6-9,16H2/t12-,13-",ZGEGSFCRVKVTGR-JOCQHMNTSA-N,nan
COc1ccc(/N=C/c2ccc(Cl)s2)cn1,3.5557000000000016,0,4,4,34.480000000000004,25,67.37200000000003,True,False,False,False,252.72600000000008,False,False,False,"InChI=1S/C11H9ClN2OS/c1-15-11-5-2-8(6-14-11)13-7-9-3-4-10(12)16-9/h2-7H,1H3/b13-7+",WPENOOVXCCFKMJ-NTUHNPAUSA-N,nan
CC(C)(C)[SiH2]c1cnccc1NC(=O)C(C)(C)C,2.0786999999999995,1,2,2,41.99,42,80.21470000000004,True,False,False,False,264.44499999999994,False,False,False,"InChI=1S/C14H24N2OSi/c1-13(2,3)12(17)16-10-7-8-15-9-11(10)18-14(4,5)6/h7-9H,18H2,1-6H3,(H,15,16,17)",UKWNWTGNGHHHQR-UHFFFAOYSA-N,nan
CCOC(=O)c1cc(O)n(-c2ccccn2)n1,1.1495999999999995,1,6,5,77.24,28,58.98030000000002,True,False,False,False,233.2270000000001,False,False,False,"InChI=1S/C11H11N3O3/c1-2-17-11(16)8-7-10(15)14(13-8)9-5-3-4-6-12-9/h3-7,15H,2H2,1H3",DVABEHVXMNDOPF-UHFFFAOYSA-N,nan
COC(=O)Cc1nc(Cl)ccc1OC(F)F,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-8(14)4-5-6(16-9(11)12)2-3-7(10)13-5/h2-3,9H,4H2,1H3",SBGDOSQJPHFKAG-UHFFFAOYSA-N,nan
COC(=O)Cc1ccnc(OC(F)(F)F)c1,1.6957,0,4,4,48.42,24,46.64000000000001,True,False,False,False,235.16100000000003,False,False,False,"InChI=1S/C9H8F3NO3/c1-15-8(14)5-6-2-3-13-7(4-6)16-9(10,11)12/h2-4H,5H2,1H3",DLOFEMYITMDHQX-UHFFFAOYSA-N,nan
N[C@H]1CC[C@H](Nc2ccccn2)CC1,1.7634,2,3,3,50.94,31,58.091100000000026,True,False,False,False,191.27800000000013,False,False,False,"InChI=1S/C11H17N3/c12-9-4-6-10(7-5-9)14-11-3-1-2-8-13-11/h1-3,8-10H,4-7,12H2,(H,13,14)/t9-,10-",QQJKATBTUNOFBF-MGCOHNPYSA-N,nan
CCOC(=O)c1cc([N+](=O)[O-])ncc1C(F)(F)F,2.1853,0,5,4,82.33,25,51.84990000000001,True,False,False,False,264.1589999999998,False,False,False,"InChI=1S/C9H7F3N2O4/c1-2-18-8(15)5-3-7(14(16)17)13-4-6(5)9(10,11)12/h3-4H,2H2,1H3",LYHUQTISSRGWRX-UHFFFAOYSA-N,nan
CN(C)/C=N/c1ccc(Cl)cn1,1.9564,0,2,3,28.49,22,51.08600000000003,True,False,False,False,183.64200000000008,False,False,False,"InChI=1S/C8H10ClN3/c1-12(2)6-11-8-4-3-7(9)5-10-8/h3-6H,1-2H3/b11-6+",NRADUXZAWBQICJ-IZZDOVSWSA-N,nan
Oc1cc(C2CC2)nn1-c1ccncc1,1.8503,1,4,3,50.940000000000005,26,54.99880000000002,True,False,False,False,201.2290000000001,False,False,False,"InChI=1S/C11H11N3O/c15-11-7-10(8-1-2-8)13-14(11)9-3-5-12-6-4-9/h3-8,15H,1-2H2",REFIXAHMZBFYOS-UHFFFAOYSA-N,nan
CCOC(=O)Cc1ccc2cc[nH]c2n1,1.6685,1,3,4,54.98,27,56.430700000000016,True,False,False,False,204.2290000000001,False,False,False,"InChI=1S/C11H12N2O2/c1-2-15-10(14)7-9-4-3-8-5-6-12-11(8)13-9/h3-6H,2,7H2,1H3,(H,12,13)",QVKDOQWYGKJYNZ-UHFFFAOYSA-N,nan
COC(=O)Cc1cc(Cl)ncc1OC(F)F,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-8(14)3-5-2-7(10)13-4-6(5)16-9(11)12/h2,4,9H,3H2,1H3",VMPDEYZJOGLDAI-UHFFFAOYSA-N,nan
Sc1nc2ccccc2c2nc(-c3ccncc3)nn12,2.628200000000001,1,6,2,55.97,29,78.77100000000002,True,False,False,False,279.3279999999998,False,False,False,"InChI=1S/C14H9N5S/c20-14-16-11-4-2-1-3-10(11)13-17-12(18-19(13)14)9-5-7-15-8-6-9/h1-8H,(H,16,20)",NFTWXJKYHTUVKD-UHFFFAOYSA-N,nan
Cc1[nH]c(=O)[nH]c(=O)c1/C=N\NC(=O)c1cccnc1,-0.4694799999999999,3,5,4,120.07,31,71.7176,True,False,False,False,273.2519999999998,False,False,False,"InChI=1S/C12H11N5O3/c1-7-9(11(19)16-12(20)15-7)6-14-17-10(18)8-3-2-4-13-5-8/h2-6H,1H3,(H,17,18)(H2,15,16,19,20)/b14-6-",KXHCVIMCFMVBJY-NSIKDUERSA-N,nan
COC(=O)Cc1nc(OC(F)F)ccc1Cl,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-8(14)4-6-5(10)2-3-7(13-6)16-9(11)12/h2-3,9H,4H2,1H3",OZTWWKXGGWJRFN-UHFFFAOYSA-N,nan
CN(C)C1CS(=O)(=O)CC1/N=C/c1ccncc1,0.2277000000000009,0,5,5,62.63,35,71.74780000000004,True,False,False,False,267.3539999999998,False,False,False,"InChI=1S/C12H17N3O2S/c1-15(2)12-9-18(16,17)8-11(12)14-7-10-3-5-13-6-4-10/h3-7,11-12H,8-9H2,1-2H3/b14-7+",QHFYDHHMVMOJNE-VGOFMYFVSA-N,nan
COC(=O)Cc1ccc(Cl)nc1OC(F)F,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-7(14)4-5-2-3-6(10)13-8(5)16-9(11)12/h2-3,9H,4H2,1H3",SKLXERRCRCAFKW-UHFFFAOYSA-N,nan
Oc1cc(C(F)(F)F)nn1-c1ccc(Cl)cn1,2.6451,1,4,2,50.940000000000005,22,53.03580000000001,True,False,False,False,263.6059999999999,False,False,False,"InChI=1S/C9H5ClF3N3O/c10-5-1-2-7(14-4-5)16-8(17)3-6(15-16)9(11,12)13/h1-4,17H",XNRNAJDRDSBXLL-UHFFFAOYSA-N,nan
CCOC(=O)Cc1cc(N)cnc1C,1.07782,1,4,6,65.21000000000001,28,53.72340000000002,True,False,False,False,194.2340000000001,False,False,False,"InChI=1S/C10H14N2O2/c1-3-14-10(13)5-8-4-9(11)6-12-7(8)2/h4,6H,3,5,11H2,1-2H3",UKCVBEBKOYRWFJ-UHFFFAOYSA-N,nan
O=C(/C=C(\O)c1ccncc1)c1ccc(F)cc1,3.0025000000000013,1,3,4,50.19,28,65.57330000000002,True,False,False,False,243.23700000000005,False,False,False,"InChI=1S/C14H10FNO2/c15-12-3-1-10(2-4-12)13(17)9-14(18)11-5-7-16-8-6-11/h1-9,18H/b14-9-",FJEXRVHEAMTINJ-ZROIWOOFSA-N,nan
COC(=O)c1cc(OC(F)F)ncc1Cl,2.123,0,4,4,48.42,21,47.21850000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c1-14-7(13)4-2-6(15-8(10)11)12-3-5(4)9/h2-3,8H,1H3",NZKLURQHJBZYHM-UHFFFAOYSA-N,nan
Cc1cc2nc(-c3ccccn3)cc(O)n2n1,1.80532,1,5,3,63.31,27,62.61980000000002,True,False,False,False,226.2390000000001,False,False,False,"InChI=1S/C12H10N4O/c1-8-6-11-14-10(7-12(17)16(11)15-8)9-4-2-3-5-13-9/h2-7,17H,1H3",NMTWANNNUSEJPB-UHFFFAOYSA-N,nan
COCCC(=O)Nc1cccn2ncnc12,0.7042999999999999,1,5,5,68.52,28,58.10970000000002,True,False,False,False,220.2320000000001,False,False,False,"InChI=1S/C10H12N4O2/c1-16-6-4-9(15)13-8-3-2-5-14-10(8)11-7-12-14/h2-3,5,7H,4,6H2,1H3,(H,13,15)",RIZGJCUYEXPWGM-UHFFFAOYSA-N,nan
CCOC(=O)Cc1ccnc(OC(F)F)c1Cl,2.442000000000001,0,4,6,48.42,27,56.216000000000015,True,False,False,False,265.64299999999974,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-7(15)5-6-3-4-14-9(8(6)11)17-10(12)13/h3-4,10H,2,5H2,1H3",KHTLSGYSSYEAKW-UHFFFAOYSA-N,nan
CCOC(=O)Cc1nccc(N)c1Br,1.5318999999999998,1,4,5,65.21,25,56.68640000000001,True,False,False,False,259.103,False,False,False,"InChI=1S/C9H11BrN2O2/c1-2-14-8(13)5-7-9(10)6(11)3-4-12-7/h3-4H,2,5H2,1H3,(H2,11,12)",TVJLQAXGEBEBCQ-UHFFFAOYSA-N,nan
Cc1cccc(Nc2nc3c(c(=O)[nH]2)CCC3)n1,1.7056199999999997,2,4,3,70.67,32,69.13940000000001,True,False,False,False,242.28200000000007,False,False,False,"InChI=1S/C13H14N4O/c1-8-4-2-7-11(14-8)16-13-15-10-6-3-5-9(10)12(18)17-13/h2,4,7H,3,5-6H2,1H3,(H2,14,15,16,17,18)",NHYYVTMLTYPIKW-UHFFFAOYSA-N,nan
CN(C)/C=N/c1ncnc2ncc3c4ccccc4[nH]c3c12,2.880700000000001,1,4,3,70.06,36,88.53470000000004,True,False,False,False,290.32999999999976,False,False,False,"InChI=1S/C16H14N6/c1-22(2)9-20-16-13-14-11(7-17-15(13)18-8-19-16)10-5-3-4-6-12(10)21-14/h3-9,21H,1-2H3/b20-9+",MTBZIJQPBHTKJC-AWQFTUOYSA-N,nan
CC(C)CCC(=O)Nc1cccn2ncnc12,2.104,1,4,6,59.290000000000006,33,65.68870000000003,True,False,False,False,232.28700000000012,False,False,False,"InChI=1S/C12H16N4O/c1-9(2)5-6-11(17)15-10-4-3-7-16-12(10)13-8-14-16/h3-4,7-9H,5-6H2,1-2H3,(H,15,17)",DJVHURXXERWPBI-UHFFFAOYSA-N,nan
COC(=O)Cc1cc(O)n(-c2ccccn2)n1,0.6883999999999999,1,6,5,77.24,28,58.74380000000002,True,False,False,False,233.2270000000001,False,False,False,"InChI=1S/C11H11N3O3/c1-17-11(16)7-8-6-10(15)14(13-8)9-4-2-3-5-12-9/h2-6,15H,7H2,1H3",YMVAIFGDEJDZCV-UHFFFAOYSA-N,nan
